name,period,cat_period,epoch,cat_epoch,duration,cat_duration,label
K02164.01,5.123437182232993,5.1233204,132.06732718371677,132.08472,0.10299749999999994,0.1144416666666666,1
K00229.01,3.5732200950613775,3.573202801,134.9326186434354,134.934397,0.12,0.12,1
K02166.01,64.30664558990944,61.6174528,145.74294176304318,179.08282,0.22259999999999985,0.1589999999999999,1
K02167.01,24.34312743023647,24.3398202,355.0477150930124,136.05813,0.17833749999999998,0.162125,1
K02167.03,79.68587030025158,76.5369531,363.4985213430124,164.15644,0.2090249999999999,0.2322499999999999,1
K02241.01,7.165269554460202,7.16520428,132.9648536044062,132.96921,0.06393749999999994,0.0710416666666666,1
K02242.01,1.7558529906164795,1.755843555,133.1513325528137,133.15509,0.07284375,0.0809375,1
K02243.01,5.185704606495044,5.18560081,132.3144676893758,132.32455,0.15202499999999994,0.1689166666666666,1
K02243.02,8.45800716753552,8.45805119,137.06465935604245,137.06123,0.12491666666666662,0.1249166666666666,1
K02245.01,33.471242347965784,33.4698571,140.13019724209695,140.14977,0.15829999999999994,0.1978749999999999,1
K02246.01,11.894261430032461,11.89520436,132.9570718609941,132.8908,0.1430416666666666,0.1430416666666666,1
K02325.01,1.025858799739618,1.025857984,131.65522387921962,131.655621,0.040344999999999964,0.0336208333333333,1
K02327.01,5.600305243165319,5.60013327,135.9466544175007,135.96495,0.0994049999999999,0.1104499999999999,1
K02328.01,25.208038350421848,25.2034128,137.44824868572013,137.56393,0.22575,0.188125,1
K02329.01,1.615363926474358,1.615357809,132.7817352366722,132.7846,0.04288124999999997,0.0476458333333333,1
K02094.01,42.44458849779755,42.4269647,155.8537674084944,156.17194,0.2953499999999999,0.2461249999999999,1
K02094.02,178.81277310000002,198.680859,274.6870799084944,270.66535,0.31057499999999993,0.3450833333333333,1
K02095.01,1.434744535638923,1.434745129,132.62509533180787,132.62802,0.0775833333333333,0.0775833333333333,1
K02168.01,3.2818632368784693,3.28192056,132.4354429176842,132.42485,0.10938749999999994,0.1215416666666666,1
K02168.02,12.515851267580524,12.51610549,135.05037208435087,135.03333,0.18198749999999997,0.2022083333333333,1
K02169.01,5.452946625825715,5.45298742,123.24983709755148,134.15183,0.0888666666666666,0.0888666666666666,1
K02169.02,3.266615971008186,3.26662733,123.01945376421814,136.08452,0.07709999999999995,0.0856666666666666,1
K02169.03,4.272277239495015,4.27226421,124.66855793088482,133.21863,0.07923749999999993,0.0880416666666666,1
K02247.01,4.457504838391993,4.45743267,132.14674642724825,132.16006,0.096775,0.096775,1
K02248.01,2.8181375359817467,2.81814715,132.25395475063866,132.25336,0.06611249999999998,0.0734583333333333,1
K02331.01,2.8326565675656674,2.832647249,123.32537825761105,131.82642,0.07686666666666664,0.0960833333333333,1
K02332.01,3.700827080906421,3.70063251,122.0263028068625,133.16065,0.18026666666666663,0.2253333333333333,1
K02333.01,3.9307448174112576,3.93083997,135.21422641470875,135.19393,0.10994999999999994,0.1221666666666666,1
K02333.02,7.629950963028438,7.63008196,137.09574308137542,137.07948,0.11583333333333332,0.1158333333333333,1
